descricao;empenhado;liquidado;pago
"7610010193";"17.595,00";"17.595,00";"17.595,00"
"7610010194";"249.850,31";"249.850,31";"249.850,28"
"7610010195";"20.000,00";"20.000,00";"0,00"
"7610010196";"3.916,20";"3.916,20";"3.916,20"
"7610010197";"7.410,00";"7.410,00";"7.410,00"
"7610010198";"132.702,08";"132.702,08";"132.702,08"
"7610010199";"164.000,00";"164.000,00";"0,00"
"7610010200";"13.167,00";"13.167,00";"0,00"
"7610010201";"7.200,00";"7.200,00";"0,00"
"7610010202";"9.150.950,00";"9.150.950,00";"9.150.950,00"
"7610010203";"3.299.790,00";"3.299.790,00";"3.299.790,00"
"7610010204";"985.355,97";"985.355,97";"985.355,97"
"7610010205";"128.269,33";"128.269,33";"128.269,33"
"7610010206";"7.400.000,00";"7.400.000,00";"7.400.000,00"
"7610010207";"1.789,37";"1.789,37";"1.789,37"
"7610010208";"8.021,29";"8.021,29";"8.021,29"
"7610010211";"3.043,93";"3.043,93";"3.043,93"
"7610010212";"20.000,00";"0,00";"0,00"
"7610010213";"199.640,00";"199.640,00";"199.640,00"
"7610010214";"100.000,00";"0,00";"0,00"
"7610010215";"150.000,00";"0,00";"0,00"
"7610010216";"100.000,00";"0,00";"0,00"
"7610010217";"50.000,00";"0,00";"0,00"
"7610010218";"20.000,00";"0,00";"0,00"
"7610010219";"20.000,00";"0,00";"0,00"
"7610010220";"20.000,00";"0,00";"0,00"
"7610010221";"30.651,02";"30.651,02";"30.651,02"
"7610010222";"29.526,68";"29.526,68";"29.526,68"
"7610010223";"19.033,92";"0,00";"0,00"
"7610010224";"13.816,19";"13.816,19";"13.816,19"
"7610010225";"20.955,81";"20.955,81";"20.955,81"
"7610010226";"30.176,12";"30.176,12";"30.176,12"
"7610010227";"4.834,86";"4.834,86";"4.834,86"
"7610010228";"44.569,07";"44.569,07";"44.569,07"
"7610010229";"101.991,98";"101.991,98";"101.991,98"
"7610010233";"125.661,81";"125.661,81";"125.661,81"
"7610010234";"22.628,84";"22.628,84";"0,00"
"7610010235";"20.000,00";"0,00";"0,00"
"7610010236";"0,00";"0,00";"0,00"
"7610010237";"0,00";"0,00";"0,00"
"7610010238";"25.209,59";"24.632,44";"0,00"
"7610010239";"13.167,00";"6.583,50";"0,00"
"7610010240";"7.200,00";"3.600,00";"0,00"
"7610010241";"2.505,12";"2.505,12";"2.505,12"
"7610010242";"2.505,12";"2.505,12";"2.505,12"
"7610010243";"1.883,70";"1.883,70";"1.883,70"
"7610010255";"164.000,00";"82.000,00";"0,00"
"7610010258";"2.147,25";"2.147,25";"2.147,25"
"7610010259";"131.259,00";"131.259,00";"0,00"
"7610010260";"231.811,98";"0,00";"0,00"
"7610010261";"28.463,12";"0,00";"0,00"
"7610010262";"81.077,36";"0,00";"0,00"
"7610010263";"51.624,72";"0,00";"0,00"
"7612140001";"4.000,00";"3.607,09";"3.607,09"
"7612140002";"12.345,81";"3.530,39";"3.530,39"
"7612140003";"1.391,77";"1.391,77";"1.391,77"
"7612140004";"1.000,00";"928,63";"928,63"
"7612140005";"39.890,21";"39.890,21";"39.890,21"
"7612140006";"5.358,00";"5.358,00";"5.358,00"
"7612140007";"505,04";"505,04";"505,04"
"7612140008";"3.956,05";"3.956,05";"3.956,05"
"7612140010";"39.890,21";"39.890,21";"39.890,21"
"7612140011";"5.358,00";"5.358,00";"5.358,00"
"7612140012";"1.353,65";"1.353,65";"1.353,65"
"7612140013";"4.836,80";"0,00";"0,00"
"7612140014";"2.642,50";"2.642,50";"2.642,50"
"7612140015";"20.275,00";"20.275,00";"20.275,00"
"7612140016";"12.375,00";"12.375,00";"12.375,00"
"7612140018";"1.200,00";"1.200,00";"1.200,00"
"7612140019";"121.120,84";"121.120,84";"121.120,84"
"7612140020";"657,01";"657,01";"657,01"
"7612140021";"1.789,38";"1.789,38";"1.789,38"
"7612140022";"32.148,00";"32.148,00";"32.148,00"
"7612140023";"26.067,83";"8.815,42";"8.815,42"
"7612140024";"30.000,00";"24.831,98";"24.831,98"
"7612140025";"13.963,32";"13.963,32";"13.963,32"
"7612140026";"3.220,87";"3.220,87";"3.220,87"
"7612140027";"3.220,87";"3.220,87";"3.220,87"
"7612140028";"3.220,87";"3.220,87";"3.220,87"
"7612140029";"0,00";"0,00";"0,00"
"7612140031";"1.887,50";"1.887,50";"1.887,50"
"7612140032";"25.016,53";"13.886,09";"13.886,09"
"7612140033";"24.000,00";"16.000,00";"16.000,00"
"7612140034";"3.148,75";"3.148,75";"3.148,75"
"7612140035";"3.148,75";"3.148,75";"3.148,75"
"7612140036";"3.148,75";"3.148,75";"3.148,75"
"7612140037";"3.148,75";"3.148,75";"3.148,75"
"7612140038";"90.000,00";"88.188,82";"88.188,82"
"7612140040";"80.000,00";"56.000,00";"56.000,00"
"7612140041";"3.936,62";"3.936,62";"3.936,62"
"7612140042";"3.936,62";"3.936,62";"3.936,62"
"7612140043";"3.936,62";"3.936,62";"3.936,62"
"7612140044";"3.936,62";"3.936,62";"3.936,62"
"7612140045";"15.946,00";"15.946,00";"15.946,00"
"7612140046";"730.147,08";"600.874,60";"600.874,60"
"7612140047";"0,00";"0,00";"0,00"
"7612140049";"3.397,50";"3.397,50";"3.397,50"
"7612140050";"3.220,87";"3.220,87";"3.220,87"
"7612140051";"3.220,87";"3.220,87";"3.220,87"
"7612140052";"3.220,87";"3.220,87";"3.220,87"
"7612140054";"3.148,75";"3.148,75";"3.148,75"
"7612140055";"3.148,75";"3.148,75";"3.148,75"
"7612140056";"3.148,75";"3.148,75";"3.148,75"
"7612140057";"3.148,75";"3.148,75";"3.148,75"
"7612140058";"3.148,75";"3.148,75";"3.148,75"
"7612140059";"3.397,50";"3.397,50";"3.397,50"
"7612140060";"3.220,88";"3.220,88";"3.220,88"
"7612140061";"3.220,88";"3.220,88";"3.220,88"
"7612140062";"3.220,88";"3.220,88";"3.220,88"
"7612140065";"2.500,00";"2.024,53";"2.024,53"
"7612140071";"74.388,66";"74.388,66";"74.388,66"
"7612140072";"2.719,37";"2.719,37";"2.719,37"
"7612140073";"2.719,37";"2.719,37";"2.719,37"
"7612140074";"2.719,37";"2.719,37";"2.719,37"
"7612140075";"2.719,37";"2.719,37";"2.719,37"
"7612140077";"2.000,00";"2.000,00";"2.000,00"
"7612140078";"800,00";"418,06";"418,06"
"7612140079";"2.201,70";"2.201,70";"2.201,70"
"7612140080";"2.119,54";"2.119,54";"2.119,54"
"7612140081";"1.073,23";"1.073,23";"1.073,23"
"7612140082";"2.433,12";"2.433,12";"2.433,12"
"7612140083";"2.433,12";"2.433,12";"2.433,12"
"7612140084";"2.433,12";"2.433,12";"2.433,12"
"7612140085";"2.433,12";"2.433,12";"2.433,12"
"7612140086";"2.433,12";"2.433,12";"2.433,12"
"7612140087";"2.433,12";"2.433,12";"2.433,12"
"7612140088";"2.433,12";"2.433,12";"2.433,12"
"7612140092";"1.887,50";"1.887,50";"1.887,50"
"7612140093";"0,00";"0,00";"0,00"
"7612140094";"2.000,00";"0,00";"0,00"
"7612140095";"10.513,28";"10.513,28";"10.513,28"
"7612140096";"12.000,00";"3.846,50";"3.846,50"
"7612140097";"14.892,98";"14.892,98";"14.892,98"
"7612140098";"3.578,12";"3.578,12";"3.578,12"
"7612140099";"3.578,12";"3.578,12";"3.578,12"
"7612140100";"3.578,12";"3.578,12";"3.578,12"
"7612140101";"3.578,12";"3.578,12";"3.578,12"
"7612140102";"46.518,80";"46.518,80";"46.518,80"
"7612140103";"1.464,00";"1.464,00";"1.464,00"
"7612140107";"3.020,00";"3.020,00";"3.020,00"
"7612140108";"55.088,00";"55.088,00";"55.088,00"
"7612140109";"668,00";"668,00";"668,00"
"7612140111";"2.505,12";"2.505,12";"2.505,12"
"7612140112";"2.505,12";"2.505,12";"2.505,12"
"7612140113";"135.338,46";"45.508,19";"45.508,19"
"7612140114";"37.816,51";"0,00";"0,00"
"7612140115";"579,80";"0,00";"0,00"
"7612140116";"525,00";"0,00";"0,00"
"7612140117";"497,50";"0,00";"0,00"
"7612140118";"590,00";"0,00";"0,00"
"7612140119";"30.924,80";"0,00";"0,00"
"7612140120";"2.328,24";"0,00";"0,00"
"7612140121";"9.358,50";"0,00";"0,00"
"7612140123";"10.716,00";"0,00";"0,00"
"7612140124";"1.431,25";"1.431,25";"1.431,25"
"7612140125";"1.431,25";"1.431,25";"1.431,25"
"7612140126";"2.505,12";"2.505,12";"2.505,12"
"7612140127";"2.505,12";"2.505,12";"2.505,12"
"7612140128";"1.789,37";"1.789,37";"1.789,37"
"7612140129";"1.789,37";"1.789,37";"1.789,37"
"7612140130";"24.323,18";"0,00";"0,00"
"7613010001";"15.000,00";"14.558,60";"14.558,60"
"7613010002";"4.699,83";"4.699,83";"4.699,83"
"7613010003";"465.019,08";"465.019,08";"465.019,08"
"7613010004";"206,06";"206,06";"206,06"
"7613010005";"103,03";"103,03";"103,03"
"7613010006";"0,00";"0,00";"0,00"
"7613010007";"0,00";"0,00";"0,00"
"7613010010";"12.136,13";"12.136,13";"12.136,13"
"7613010011";"3.523,90";"3.523,90";"3.523,90"
"7613010012";"98,00";"98,00";"98,00"
"7613010013";"4.637,10";"4.637,10";"4.637,10"
"7613010014";"466,60";"466,60";"466,60"
"7613010015";"103,03";"103,03";"103,03"
"7613010016";"271,47";"271,47";"271,47"
"7613010017";"2.791,30";"2.791,30";"2.791,30"
"7613010018";"8.000,00";"4.221,60";"4.221,60"
"7613010019";"12.000,00";"11.391,80";"11.391,80"
"7613010020";"103,03";"103,03";"103,03"
"7613010021";"271,47";"271,47";"271,47"
"7613010022";"103,03";"103,03";"103,03"
"7613010023";"0,00";"0,00";"0,00"
"7613010024";"721,55";"721,55";"721,55"
"7613010025";"721,55";"721,55";"721,55"
"7613010026";"721,55";"721,55";"721,55"
"7613010027";"715,63";"715,63";"715,63"
"7613010029";"721,55";"721,55";"721,55"
"7613010030";"36.150,00";"36.150,00";"36.150,00"
"7613010031";"7.100,80";"7.100,80";"7.100,80"
"7613010032";"103,03";"103,03";"103,03"
"7613010033";"1.860,63";"1.860,63";"1.860,63"
"7613010034";"1.399,13";"1.399,13";"1.399,13"
"7613010035";"42.911,64";"0,00";"0,00"
"7613010036";"30.000,00";"30.000,00";"30.000,00"
"7613010037";"1.860,63";"1.860,63";"1.860,63"
"7613010038";"3.291,88";"3.291,88";"3.291,88"
"7613010039";"673,38";"673,38";"673,38"
"7613010040";"200,25";"200,25";"200,25"
"7613010042";"6.860,37";"6.860,37";"6.860,37"
"7613010043";"0,00";"0,00";"0,00"
"7613010044";"10.000,00";"1.489,00";"1.489,00"
"7613010046";"29.243,80";"29.243,80";"29.243,80"
"7613010047";"1.372,00";"1.372,00";"1.372,00"
"7613010048";"669,95";"669,95";"669,95"
"7613010049";"597.000,00";"582.106,12";"582.106,12"
"7613010050";"1.298,79";"1.298,79";"1.298,79"
"7613010051";"1.298,79";"1.298,79";"1.298,79"
"7613010052";"1.288,13";"1.288,13";"1.288,13"
"7613010053";"4.156,00";"4.156,00";"4.156,00"
"7613010054";"15.000,00";"15.000,00";"15.000,00"
"7613010055";"0,00";"0,00";"0,00"
"7613010056";"0,00";"0,00";"0,00"
"7613010057";"322,88";"322,88";"322,88"
"7613010058";"645,75";"645,75";"645,75"
"7613010060";"103,03";"103,03";"103,03"
"7613010061";"2.642,50";"2.642,50";"2.642,50"
"7613010062";"0,00";"0,00";"0,00"
"7613010063";"1.614,37";"1.614,37";"1.614,37"
"7613010064";"2.500,00";"2.500,00";"2.500,00"
"7613010065";"1.288,13";"1.288,13";"1.288,13"
"7613010066";"753,37";"753,37";"753,37"
"7613010067";"753,37";"753,37";"753,37"
"7613010070";"2.860,00";"2.860,00";"2.860,00"
"7613010072";"271,47";"271,47";"271,47"
"7613010074";"6.150,00";"6.149,91";"6.149,91"
"7613010075";"36.000,00";"0,00";"0,00"
"7613010076";"34.350,00";"34.350,00";"34.350,00"
"7613010077";"0,00";"0,00";"0,00"
"7613010079";"0,00";"0,00";"0,00"
"7613010080";"1.574,37";"1.574,37";"1.574,37"
"7613010081";"118.000,00";"0,00";"0,00"
"7613010082";"158.817,14";"134.609,66";"134.609,66"
"7613010083";"466,60";"466,60";"466,60"
"7613010084";"2.619,98";"2.619,98";"2.619,98"
"7613010085";"3.540,00";"3.540,00";"3.540,00"
"7613010086";"17.872,25";"17.872,25";"17.872,25"
"7613010087";"271,47";"271,47";"271,47"
"7613010088";"103,03";"103,03";"103,03"
"7613010089";"1.489,00";"1.489,00";"1.489,00"
"7613010090";"103,03";"103,03";"103,03"
"7613010091";"0,00";"0,00";"0,00"
"7613010092";"1.587,41";"1.587,41";"1.587,41"
"7613010093";"2.378,00";"2.378,00";"2.378,00"
"7613010094";"645,75";"645,75";"645,75"
"7613010096";"371,35";"371,35";"371,35"
"7613010097";"103,03";"103,03";"103,03"
"7613010098";"3.005,63";"3.005,63";"3.005,63"
"7613010099";"2.433,13";"2.433,13";"2.433,13"
"7613010100";"3.005,63";"3.005,63";"3.005,63"
"7613010101";"103,03";"103,03";"103,03"
"7613010102";"171,83";"171,83";"171,83"
"7613010103";"103,03";"103,03";"103,03"
"7613010104";"3.312,20";"3.312,20";"3.312,20"
"7613010105";"828,05";"828,05";"828,05"
"7613010106";"40.000,00";"17.699,19";"17.699,19"
"7613010107";"16.000,00";"4.700,00";"4.700,00"
"7613010108";"3.397,50";"3.397,50";"3.397,50"
"7613010109";"3.397,50";"3.397,50";"3.397,50"
"7613010110";"3.220,87";"3.220,87";"3.220,87"
"7613010112";"2.001,70";"2.001,70";"2.001,70"
"7613010113";"1.829,63";"1.829,63";"1.829,63"
"7613010114";"360,00";"360,00";"360,00"
"7613010115";"1.491,00";"1.491,00";"1.491,00"
"7613010116";"76,08";"76,08";"76,08"
"7613010117";"70,00";"70,00";"70,00"
"7613010118";"1.315,00";"1.315,00";"1.315,00"
"7613010119";"2.430,00";"2.430,00";"2.430,00"
"7613010120";"1.070,00";"1.070,00";"1.070,00"
"7613010121";"300,00";"300,00";"300,00"
"7613010122";"158,00";"0,00";"0,00"
"7613010123";"60,00";"60,00";"60,00"
"7613010124";"22,50";"22,50";"22,50"
"7613010125";"4.040,00";"4.040,00";"4.040,00"
"7613010126";"0,00";"0,00";"0,00"
"7613010128";"1.124,90";"1.124,90";"1.124,90"
"7613010129";"103,03";"103,03";"103,03"
"7613010130";"15.000,00";"10.050,32";"10.050,32"
"7613010131";"608.335,11";"608.335,11";"608.335,11"
"7613010132";"2.453,27";"2.453,27";"2.453,27"
"7613010133";"3.030,51";"3.030,51";"3.030,51"
"7613010134";"2.433,13";"2.433,13";"2.433,13"
"7613010135";"271,47";"271,47";"271,47"
"7613010136";"10.000,00";"7.140,00";"7.140,00"
"7613010137";"14.978,68";"14.978,68";"14.978,68"
"7613010138";"103,03";"103,03";"103,03"
"7613010139";"2.642,50";"2.642,50";"2.642,50"
"7613010140";"3.781,00";"2.937,00";"2.937,00"
"7613010141";"4.348,00";"3.700,00";"3.700,00"
"7613010142";"660,00";"660,00";"660,00"
"7613010143";"42,60";"42,60";"42,60"
"7613010144";"39,20";"39,20";"39,20"
"7613010145";"653,20";"653,20";"653,20"
"7613010147";"50.000,00";"32.585,08";"32.585,08"
"7613010148";"103,03";"103,03";"103,03"
"7613010149";"103,03";"103,03";"103,03"
"7613010150";"4.500,00";"4.500,00";"4.500,00"
"7613010151";"715,63";"715,63";"715,63"
"7613010152";"538,13";"538,13";"538,13"
"7613010153";"103,03";"103,03";"103,03"
"7613010154";"59.100,00";"59.100,00";"59.100,00"
"7613010155";"50.000,00";"50.000,00";"50.000,00"
"7613010156";"50.000,00";"50.000,00";"50.000,00"
"7613010157";"60.000,00";"60.000,00";"60.000,00"
"7613010158";"103,03";"103,03";"103,03"
"7613010159";"103,03";"103,03";"103,03"
"7613010160";"900,00";"900,00";"900,00"
"7613010161";"669,95";"669,50";"669,50"
"7613010162";"1.372,00";"1.372,00";"1.372,00"
"7613010163";"143,13";"143,13";"143,13"
"7613010164";"143,13";"143,13";"143,13"
"7613010165";"1.934,97";"1.934,97";"1.934,97"
"7613010166";"1.325,20";"1.325,20";"1.325,20"
"7613010167";"4.506,54";"4.506,54";"4.506,54"
"7613010168";"42,60";"42,60";"42,60"
"7613010169";"19.962,36";"19.962,36";"19.962,36"
"7613010170";"103,03";"103,03";"103,03"
"7613010171";"10.000,00";"5.585,05";"5.585,05"
"7613010172";"103,03";"103,03";"103,03"
"7613010173";"103,03";"103,03";"103,03"
"7613010174";"844,00";"844,00";"844,00"
"7613010176";"572,50";"572,50";"572,50"
"7613010177";"6.069,64";"6.069,64";"6.069,64"
"7613010178";"4.096,84";"4.096,84";"4.096,84"
"7613010179";"409,68";"409,68";"409,68"
"7613010180";"271,47";"271,47";"271,47"
"7613010181";"103,03";"103,03";"103,03"
"7613010182";"103,03";"103,03";"103,03"
"7613010183";"4.170,00";"0,00";"0,00"
"7613010184";"103,03";"103,03";"103,03"
"7613010185";"103,03";"103,03";"103,03"
"7613010186";"103,03";"103,03";"103,03"
"7613010187";"1.860,63";"1.860,63";"1.860,63"
"7613010188";"1.860,63";"1.860,63";"1.860,63"
"7613010189";"1.399,13";"1.399,13";"1.399,13"
"7613010190";"103,03";"103,03";"103,03"
"7613010191";"103,03";"103,03";"103,03"
"7613010192";"103,03";"103,03";"103,03"
"7613010193";"0,06";"0,06";"0,06"
"7613010194";"103,03";"103,03";"103,03"
"7613010195";"271,47";"271,47";"271,47"
"7613010196";"103,03";"103,03";"103,03"
"7613010197";"103,03";"103,03";"103,03"
"7613010198";"97.906,70";"97.906,70";"0,00"
"7613010199";"271,47";"271,47";"271,47"
"7613010200";"12.268,36";"0,00";"0,00"
"7613010201";"0,70";"0,70";"0,70"
"7613010202";"385,47";"385,47";"385,47"
"7613010203";"2.642,50";"2.642,50";"2.642,50"
"7613010204";"1.001,87";"1.001,87";"1.001,87"
"7613010205";"1.001,87";"1.001,87";"1.001,87"
"7613010206";"1.001,87";"1.001,87";"1.001,87"
"7613010207";"1.001,87";"1.001,87";"1.001,87"
"7613010208";"753,37";"753,37";"753,37"
"7613010209";"226.215,87";"0,00";"0,00"
"7613010210";"1.001,87";"1.001,87";"1.001,87"
"7613010211";"429,38";"429,38";"429,38"
"7613010212";"429,38";"429,38";"429,38"
"7613010213";"103,03";"103,03";"103,03"
"7613010225";"78.800,00";"0,00";"0,00"
"7613010229";"6.602,68";"6.602,68";"6.602,68"
"7613010230";"330,13";"330,13";"330,13"
"7613010231";"50.000,00";"0,00";"0,00"
"7613010233";"9.233,59";"0,00";"0,00"
"7613010234";"357,87";"357,87";"357,87"
"7613010235";"103,03";"103,03";"103,03"
"7613010236";"103,03";"103,03";"103,03"
"7613010237";"842,95";"842,95";"842,95"
"7613010238";"1.399,13";"1.399,13";"1.399,13"
"7613010240";"271,47";"271,47";"271,47"
"7613010241";"103,03";"103,03";"103,03"
"7613010242";"103,03";"103,03";"103,03"
"7613010243";"1.270,70";"1.270,70";"1.270,70"
"7613010244";"572,50";"572,50";"572,50"
"7613090001";"62.000,00";"33.349,33";"33.349,33"
"7613090002";"34.011,40";"34.011,40";"34.011,40"
"7613090003";"36.000,00";"27.509,54";"27.509,54"
"7613090004";"1.154,48";"1.154,48";"1.154,48"
"7613090005";"861,00";"861,00";"861,00"
"7613090006";"1.145,00";"1.145,00";"1.145,00"
"7613090007";"1.145,00";"1.145,00";"1.145,00"
"7613090008";"1.145,00";"1.145,00";"1.145,00"
"7613090009";"0,00";"0,00";"0,00"
"7613090011";"858,75";"858,75";"858,75"
"7613090012";"645,75";"645,75";"645,75"
"7613090013";"865,86";"865,86";"865,86"
"7613090014";"858,75";"858,75";"858,75"
"7613090015";"1.717,50";"1.717,50";"1.717,50"
"7613090016";"1.731,72";"1.731,72";"1.731,72"
"7613090017";"1.717,50";"1.717,50";"1.717,50"
"7613090018";"0,00";"0,00";"0,00"
"7613090019";"3.578,75";"3.578,75";"3.578,75"
"7613090021";"1.291,50";"1.291,50";"1.291,50"
"7613090022";"3.578,75";"3.578,75";"3.578,75"
"7613090023";"3.578,75";"3.578,75";"3.578,75"
"7613090024";"1.145,00";"1.145,00";"1.145,00"
"7613090025";"22.000,00";"11.430,77";"11.430,77"
"7613090026";"3.578,75";"3.578,75";"3.578,75"
"7613090027";"4.530,00";"4.530,00";"4.530,00"
"7613090028";"15.000,00";"15.000,00";"15.000,00"
"7613090029";"10.676,30";"10.676,30";"10.676,30"
"7613090030";"0,00";"0,00";"0,00"
"7613090031";"126.355,60";"126.355,60";"126.355,60"
"7613090033";"121.720,00";"121.720,00";"121.720,00"
"7613090034";"5.368,12";"5.368,12";"5.368,12"
"7613090037";"1.717,25";"1.717,25";"1.717,25"
"7613090038";"1.731,72";"1.731,72";"1.731,72"
"7613090039";"1.717,25";"1.717,25";"1.717,25"
"7613090040";"1.012.000,00";"1.012.000,00";"1.012.000,00"
"7613090041";"4.294,50";"4.294,50";"4.294,50"
"7613090042";"10.464,75";"10.464,75";"10.464,75"
"7613090043";"21.662,00";"21.662,00";"21.662,00"
"7613090044";"4.690,00";"4.690,00";"4.690,00"
"7613090045";"2.862,50";"2.862,50";"2.862,50"
"7613090046";"2.862,50";"2.862,50";"2.862,50"
"7613090047";"2.152,50";"2.152,50";"2.152,50"
"7613090048";"3.220,87";"3.220,87";"3.220,87"
"7613090049";"3.397,50";"3.397,50";"3.397,50"
"7613090050";"56.000,00";"56.000,00";"56.000,00"
"7613090051";"15.200,00";"15.200,00";"15.200,00"
"7613090052";"662.700,00";"662.700,00";"662.700,00"
"7613090053";"1.075,25";"1.075,25";"1.075,25"
"7613090054";"1.431,25";"1.431,25";"1.431,25"
"7613090055";"1.431,25";"1.431,25";"1.431,25"
"7613090056";"72.600,00";"72.600,00";"72.600,00"
"7613090057";"23.200,00";"23.200,00";"23.200,00"
"7613090058";"5.000,00";"5.000,00";"5.000,00"
"7613090059";"7.600,00";"7.600,00";"7.600,00"
"7613090060";"3.578,75";"3.578,75";"3.578,75"
"7613090061";"3.576,25";"3.576,25";"3.576,25"
"7613090062";"6.083,90";"6.083,90";"6.083,90"
"7613090063";"10.000,00";"10.000,00";"10.000,00"
"7613090064";"15.200,00";"15.200,00";"15.200,00"
"7613090065";"56.000,00";"56.000,00";"56.000,00"
"7613090066";"33.350,00";"33.350,00";"33.350,00"
"7613090067";"1.506,75";"1.506,75";"1.506,75"
"7613090068";"2.003,75";"2.003,75";"2.003,75"
"7613090069";"2.020,34";"2.020,34";"2.020,34"
"7613090070";"2.003,75";"2.003,75";"2.003,75"
"7613090071";"2.003,75";"2.003,75";"2.003,75"
"7613090072";"72.600,00";"72.600,00";"72.600,00"
"7613090073";"23.200,00";"23.200,00";"23.200,00"
"7613090074";"5.000,00";"5.000,00";"5.000,00"
"7613090075";"7.600,00";"7.600,00";"7.600,00"
"7613090076";"10.000,00";"10.000,00";"10.000,00"
"7613090077";"15.200,00";"15.200,00";"15.200,00"
"7613090078";"56.000,00";"56.000,00";"56.000,00"
"7613090079";"6.210,41";"6.210,41";"6.210,41"
"7613090080";"6.210,41";"6.210,41";"6.210,41"
"7613090081";"1.506,75";"1.506,75";"1.506,75"
"7613090082";"2.003,75";"2.003,75";"2.003,75"
"7613090083";"2.020,34";"2.020,34";"2.020,34"
"7613090084";"2.003,75";"2.003,75";"2.003,75"
"7613090085";"100.000,00";"100.000,00";"100.000,00"
"7613090086";"30.000,00";"30.000,00";"30.000,00"
"7613090087";"1.431,25";"1.431,25";"1.431,25"
"7613090088";"72.600,00";"72.600,00";"72.600,00"
"7613090089";"23.200,00";"23.200,00";"23.200,00"
"7613090090";"5.000,00";"5.000,00";"5.000,00"
"7613090091";"7.600,00";"7.600,00";"7.600,00"
"7613090092";"5.300,00";"5.300,00";"5.300,00"
"7613090093";"43.814,12";"8.259,76";"8.259,76"
"7613090094";"4.294,50";"4.294,50";"4.294,50"
"7613090095";"4.294,50";"4.294,50";"4.294,50"
"7613090096";"1.288,12";"1.288,12";"1.288,12"
"7613090097";"1.288,12";"1.288,12";"1.288,12"
"7613090098";"968,62";"968,62";"968,62"
"7613090099";"4.294,50";"4.294,50";"4.294,50"
"7613090100";"4.152,50";"4.152,50";"4.152,50"
"7613090102";"138.000,00";"138.000,00";"138.000,00"
"7613090103";"79.500,00";"79.500,00";"79.500,00"
"7613090104";"15.200,00";"15.200,00";"15.200,00"
"7613090105";"54.000,00";"54.000,00";"54.000,00"
"7613090106";"10.000,00";"10.000,00";"10.000,00"
"7613090107";"858,75";"858,75";"858,75"
"7613090108";"753,37";"753,37";"753,37"
